"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-11","25.05",",,W","0.37",",,W,2400","2.1",",,W","0.0",",,W,2400","34","H,,S","37",",,W","25",",,W",,,,,"38.9",",,W","52.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-12","6.49",",,W","0.00","T,,W,2400","0.0","T,,W","2.0",",,W,2400","26","H,,S","31",",,W","23",",,W",,,,,"16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-13","8.28",",,W","0.00","T,,W,2400","0.2",",,W","2.0",",,W,2400","31","H,,S","33",",,W","31",",,W",,,,,"19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-14","8.50",",,W","0.00",",,W,2400","0.0",",,W","1.2",",,W,2400","35","H,,S","39",",,W","25",",,W",,,,,"21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-15","8.05",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","32","H,,S","36",",,W","25",",,W",,,,,"21.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-16","11.63",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","25","H,,S","29",",,W","11",",,W",,,,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-17","10.51",",,W","0.37",",,W,2400","3.1",",,W","0.0",",,W,2400","19","H,,S","29",",,W","11",",,W",,,,,"25.1",",,W","34.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-18","15.88",",,W","0.40",",,W,2400","0.0","T,,W","2.0",",,W,2400","29","H,,S","35",",,W","5",",,W",,,,,"31.1",",,W","46.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-19","12.97",",,W","0.00","T,,W,2400","0.0","T,,W","2.0",",,W,2400","9","H,,S","19",",,W","2",",,W",,,,,"25.9",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-20","6.71",",,W","0.00","T,,W,2400","0.0","T,,W","2.0",",,W,2400","21","H,,S","31",",,W","17",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-21","7.61",",,W","0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","21","H,,S","29",",,W","15",",,W",,,,,"17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-22","12.30",",,W","0.00",",,W,2400","0.0","T,,W","2.0",",,W,2400","27","H,,S","34",",,W","24",",,W",,,,,"18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-23","7.61",",,W","0.17",",,W,2400","0.9",",,W","2.0",",,W,2400","32","H,,S","34",",,W","29",",,W",,,,,"15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-24","4.70",",,W","0.40",",,W,2400","0.0","T,,W","1.2",",,W,2400","35","H,,S","37",",,W","32",",,W",,,,,"13.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-25","8.28",",,W","0.12",",,W,2400","0.4",",,W","1.2",",,W,2400","33","H,,S","34",",,W","32",",,W",,,,,"15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-26","9.40",",,W","0.00","T,,W,2400","0.0","T,,W","1.2",",,W,2400","32","H,,S","33",",,W","27",",,W",,,,,"15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-27","5.82",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","30","H,,S","35",",,W","27",",,W",,,,,"8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-28","5.82",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","32","H,,S","33",",,W","31",",,W",,,,,"12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-29","4.70",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","32","H,,S","34",",,W","30",",,W",,,,,"8.9",",,W","11.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-30","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","33","H,,S","35",",,W","32",",,W",,,,,"8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-01-31","5.37",",,W","0.08",",,W,2400","0.6",",,W","0.0",",,W,2400","34","H,,S","37",",,W","32",",,W",,,,,"10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-01","11.41",",,W","0.01",",,W,2400","0.0","T,,W","0.0",",,W,2400","36","H,,S","38",",,W","34",",,W",,,,,"19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-02","14.32",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","52",",,W","35",",,W",,,,,"25.9",",,W","42.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-03","9.62",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","39","H,,S","48",",,W","30",",,W",,,,,"21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-04","21.70",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","36","H,,S","39",",,W","31",",,W",,,,,"32.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-05","12.75",",,W","0.07",",,W,2400","1.0",",,W","0.0",",,W,2400","30","H,,S","33",",,W","27",",,W",,,,,"21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-06","12.97",",,W","0.05",",,W,2400","1.4",",,W","1.2",",,W,2400","29","H,,S","30",",,W","27",",,W",,,,,"21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-07","7.83",",,W","0.00","T,,W,2400","0.2",",,W","2.0",",,W,2400","30","H,,S","38",",,W","24",",,W",,,,,"15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-08","6.26",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","32","H,,S","37",",,W","28",",,W",,,,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-09","10.07",",,W","0.14",",,W,2400","1.0",",,W","0.0",",,W,2400","31","H,,S","37",",,W","25",",,W",,,,,"21.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-10","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","32","H,,S","39",",,W","26",",,W",,,,,"18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-11","9.62",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","31","H,,S","35",",,W","26",",,W",,,,,"21.9",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-12","5.37",",,W","0.18",",,W,2400","2.0",",,W","0.0",",,W,2400","30","H,,S","37",",,W","24",",,W",,,,,"15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-13","12.30",",,W","0.03",",,W,2400","1.5",",,W","3.1",",,W,2400","24","H,,S","32",",,W","4",",,W",,,,,"23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-14","7.83",",,W","0.00",",,W,2400","0.0",",,W","3.1",",,W,2400","6","H,,S","15",",,W","-2",",,W",,,,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-15","12.75",",,W","0.00","T,,W,2400","0.0","T,,W","3.1",",,W,2400","18","H,,S","33",",,W","7",",,W",,,,,"23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-16","3.58",",,W","0.00",",,W,2400","0.0",",,W","2.0",",,W,2400","30","H,,S","43",",,W","20",",,W",,,,,"8.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-17","9.17",",,W","0.13",",,W,2400","0.0","T,,W","1.2",",,W,2400","35","H,,S","41",",,W","28",",,W",,,,,"19.9",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-18","13.65",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","37","H,,S","39",",,W","25",",,W",,,,,"25.9",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-19","8.72",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","25","H,,S","31",",,W","16",",,W",,,,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-20","8.95",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","19","H,,S","25",",,W","9",",,W",,,,,"17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-21","12.75",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","21","H,,S","38",",,W","12",",,W",,,,,"23.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-22","13.65",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","36","H,,S","51",",,W","28",",,W",,,,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-23","10.51",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","43","H,,S","55",",,W","35",",,W",,,,,"17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-24","12.30",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","41","H,,S","43",",,W","35",",,W",,,,,"21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-25","23.26",",,W","0.06",",,W,2400","0.7",",,W","0.0",",,W,2400","38","H,,S","41",",,W","33",",,W",,,,,"32.0",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-26","16.11",",,W","0.10",",,W,2400","1.0",",,W","1.2",",,W,2400","31","H,,S","33",",,W","26",",,W",,,,,"25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-27","9.84",",,W","0.00","T,,W,2400","0.0","T,,W","1.2",",,W,2400","27","H,,S","32",",,W","21",",,W",,,,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-28","9.17",",,W","0.00",",,W,2400","0.0",",,W","1.2",",,W,2400","24","H,,S","30",",,W","19",",,W",,,,,"18.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-02-29","8.95",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","26","H,,S","37",",,W","17",",,W",,,,,"14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-01","12.97",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","60",",,W","30",",,W",,,,,"23.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-02","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","46","H,,S","50",",,W","34",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-03","11.41",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","38","H,,S","49",",,W","32",",,W",,,,,"25.9",",,W","42.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-04","7.83",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","49",",,W","32",",,W",,,,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-05","14.32",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","42","H,,S","53",",,W","33",",,W",,,,,"28.0",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-06","14.32",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","37","H,,S","40",",,W","28",",,W",,,,,"28.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-07","10.74",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","35","H,,S","53",",,W","25",",,W",,,,,"21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-08","16.55",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","51","H,,S","67",",,W","42",",,W",,,,,"25.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-09","15.66",",,W","0.83",",,W,2400","0.0",",,W","0.0",",,W,2400","55","H,,S","57",",,W","48",",,W",,,,,"29.1",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-10","8.28",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","46","H,,S","51",",,W","35",",,W",,,,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-11","5.82",",,W","0.00","T,,W,2400","0.0",",,W","0.0",",,W,2400","39","H,,S","45",",,W","36",",,W",,,,,"13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-12","10.74",",,W","0.01",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","58",",,W","37",",,W",,,,,"28.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-13","14.09",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","50",",,W","34",",,W",,,,,"23.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-14","12.30",",,W","0.01",",,W,2400","0.0","T,,W","0.0",",,W,2400","39","H,,S","40",",,W","33",",,W",,,,,"21.0",",,W","25.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-15","10.07",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","36","H,,S","42",",,W","31",",,W",,,,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-16","5.14",",,W","0.04",",,W,2400","0.0","T,,W","0.0",",,W,2400","35","H,,S","40",",,W","30",",,W",,,,,"10.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-17","7.83",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","41","H,,S","50",",,W","36",",,W",,,,,"16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-18","6.93",",,W","0.29",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","46",",,W","39",",,W",,,,,"15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-19","9.62",",,W","0.22",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","64",",,W","41",",,W",,,,,"21.9",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-20","15.43",",,W","0.06",",,W,2400","0.0",",,W","0.0",",,W,2400","48","H,,S","63",",,W","31",",,W",,,,,"23.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-21","10.29",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","31","H,,S","35",",,W","26",",,W",,,,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-22","6.93",",,W","0.16",",,W,2400","2.2",",,W","0.0",",,W,2400","31","H,,S","37",",,W","26",",,W",,,,,"17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-23","4.70",",,W","0.05",",,W,2400","1.0",",,W","3.1",",,W,2400","36","H,,S","45",",,W","33",",,W",,,,,"12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96019","-87.93162","201.8","2020-03-24","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","40","H,,S","49",",,W","34",",,W",,,,,"13.0",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
