Model,Dataset,Predicted Probability
LGBM Weighted Tuned,Train,0.04154274295105509
LGBM Weighted Tuned,Train,0.013796308501847274
LGBM Weighted Tuned,Train,0.0002490930333831215
LGBM Weighted Tuned,Train,0.004222362181890342
LGBM Weighted Tuned,Train,0.34247774316164664
LGBM Weighted Tuned,Train,0.0011432149184445607
LGBM Weighted Tuned,Train,0.002343127810950993
LGBM Weighted Tuned,Train,0.012110798522525047
LGBM Weighted Tuned,Train,0.02667475252588297
LGBM Weighted Tuned,Train,0.0001783478613012884
LGBM Weighted Tuned,Train,0.9808370898681281
LGBM Weighted Tuned,Train,0.00021071571433812583
LGBM Weighted Tuned,Train,0.0034630873996375957
LGBM Weighted Tuned,Train,5.3012377076636666e-05
LGBM Weighted Tuned,Train,0.07104283449332738
LGBM Weighted Tuned,Train,0.9818429782783412
LGBM Weighted Tuned,Train,0.0002248673024921655
LGBM Weighted Tuned,Train,0.09374080379842052
LGBM Weighted Tuned,Train,0.000704914990513531
LGBM Weighted Tuned,Train,0.0005593650265009309
LGBM Weighted Tuned,Train,0.012052658310283905
LGBM Weighted Tuned,Train,0.0010875395857391826
LGBM Weighted Tuned,Train,0.00025989223475511255
LGBM Weighted Tuned,Train,0.0006269935418796045
LGBM Weighted Tuned,Train,0.011368651875255356
LGBM Weighted Tuned,Train,8.86204663302171e-05
LGBM Weighted Tuned,Train,1.6414751026724032e-05
LGBM Weighted Tuned,Train,0.0002652920581283309
LGBM Weighted Tuned,Train,2.052625665468945e-05
LGBM Weighted Tuned,Train,0.010727600386642938
LGBM Weighted Tuned,Train,0.000511975355109976
LGBM Weighted Tuned,Train,0.00022413334899069054
LGBM Weighted Tuned,Train,0.0001360302335359939
LGBM Weighted Tuned,Train,0.004789031157087546
LGBM Weighted Tuned,Train,0.1822071781538799
LGBM Weighted Tuned,Train,0.002126623877431363
LGBM Weighted Tuned,Train,0.0002547508981911787
LGBM Weighted Tuned,Train,0.2979676079446157
LGBM Weighted Tuned,Train,0.0005181784499080133
LGBM Weighted Tuned,Train,0.003322028577630846
LGBM Weighted Tuned,Train,0.0018851578024551452
LGBM Weighted Tuned,Train,0.0003753467017863333
LGBM Weighted Tuned,Train,0.0002858249869643483
LGBM Weighted Tuned,Train,5.246609565105821e-05
LGBM Weighted Tuned,Train,0.004005680918940222
LGBM Weighted Tuned,Train,0.08469583121461739
LGBM Weighted Tuned,Train,0.0765643314111706
LGBM Weighted Tuned,Train,9.239459886091254e-05
LGBM Weighted Tuned,Train,0.9700718437624938
LGBM Weighted Tuned,Train,0.029684231013083543
LGBM Weighted Tuned,Train,2.8209528389818245e-05
LGBM Weighted Tuned,Train,0.029030469378094243
LGBM Weighted Tuned,Train,0.09052265546234747
LGBM Weighted Tuned,Train,6.761164440502119e-05
LGBM Weighted Tuned,Train,0.0004123560993560582
LGBM Weighted Tuned,Train,0.03206296855814557
LGBM Weighted Tuned,Train,0.12331181328240304
LGBM Weighted Tuned,Train,0.10747033190196538
LGBM Weighted Tuned,Train,0.0014379958353561242
LGBM Weighted Tuned,Train,2.7313555486511146e-05
LGBM Weighted Tuned,Train,0.02549749920339982
LGBM Weighted Tuned,Train,0.021535413963039478
LGBM Weighted Tuned,Train,8.276146741281042e-05
LGBM Weighted Tuned,Train,0.005035026425004853
LGBM Weighted Tuned,Train,1.1186518125605709e-05
LGBM Weighted Tuned,Train,0.00033629371749475267
LGBM Weighted Tuned,Train,0.06444923800471462
LGBM Weighted Tuned,Train,0.022314352910769667
LGBM Weighted Tuned,Train,0.04033583740905383
LGBM Weighted Tuned,Train,0.006233123018937806
LGBM Weighted Tuned,Train,0.9823716802320056
LGBM Weighted Tuned,Train,0.0033304362105115106
LGBM Weighted Tuned,Train,2.839174167718884e-05
LGBM Weighted Tuned,Train,0.0005786042427156374
LGBM Weighted Tuned,Train,0.0005021101383340206
LGBM Weighted Tuned,Train,0.02449609341129115
LGBM Weighted Tuned,Train,0.05490268084167552
LGBM Weighted Tuned,Train,0.00022783074385337114
LGBM Weighted Tuned,Train,0.010249922564904822
LGBM Weighted Tuned,Train,0.0008897125428489572
LGBM Weighted Tuned,Train,0.05967680539650316
LGBM Weighted Tuned,Train,0.0007234322169988972
LGBM Weighted Tuned,Train,0.00431303484178853
LGBM Weighted Tuned,Train,6.62273634490832e-05
LGBM Weighted Tuned,Train,0.0011900305381592053
LGBM Weighted Tuned,Train,0.0007095186552693833
LGBM Weighted Tuned,Train,0.0005064912957191368
LGBM Weighted Tuned,Train,7.106037260967139e-05
LGBM Weighted Tuned,Train,0.015320070089160531
LGBM Weighted Tuned,Train,0.0002645845725054585
LGBM Weighted Tuned,Train,0.021698411019821676
LGBM Weighted Tuned,Train,4.047219735718383e-05
LGBM Weighted Tuned,Train,0.0022640425178681494
LGBM Weighted Tuned,Train,0.010566241867123544
LGBM Weighted Tuned,Train,0.9872704926456982
LGBM Weighted Tuned,Train,0.0016171188860375045
LGBM Weighted Tuned,Train,0.0002968158084721068
LGBM Weighted Tuned,Train,0.005448078797888213
LGBM Weighted Tuned,Train,0.00025017698046567687
LGBM Weighted Tuned,Train,0.0012541225019452869
LGBM Weighted Tuned,Train,2.316923353308499e-05
LGBM Weighted Tuned,Train,0.00040247853917348543
LGBM Weighted Tuned,Train,0.00014877852618231218
LGBM Weighted Tuned,Train,6.825129122710742e-05
LGBM Weighted Tuned,Train,0.04873277758799868
LGBM Weighted Tuned,Train,0.0020363841106799305
LGBM Weighted Tuned,Train,0.0012192515736629674
LGBM Weighted Tuned,Train,0.012503323722655044
LGBM Weighted Tuned,Train,0.00010506582889886157
LGBM Weighted Tuned,Train,6.324976540526154e-05
LGBM Weighted Tuned,Train,0.0030646873110418793
LGBM Weighted Tuned,Train,0.1563260644982027
LGBM Weighted Tuned,Train,0.00015666352675143533
LGBM Weighted Tuned,Train,0.0003515513129282153
LGBM Weighted Tuned,Train,0.00028463099969415094
LGBM Weighted Tuned,Train,2.0031959194229583e-05
LGBM Weighted Tuned,Train,0.0007707712651918399
LGBM Weighted Tuned,Train,0.004236458643835668
LGBM Weighted Tuned,Train,0.0014489396419785834
LGBM Weighted Tuned,Train,0.0019041410826845602
LGBM Weighted Tuned,Train,1.6930240874978176e-05
LGBM Weighted Tuned,Train,0.9938086625451038
LGBM Weighted Tuned,Train,0.00375399986915294
LGBM Weighted Tuned,Train,0.006508395638442413
LGBM Weighted Tuned,Train,0.0011917805494673728
LGBM Weighted Tuned,Train,0.0007001920390261551
LGBM Weighted Tuned,Train,7.25983923170299e-05
LGBM Weighted Tuned,Train,0.0019008543265668612
LGBM Weighted Tuned,Train,0.017002947059648645
LGBM Weighted Tuned,Train,8.098788659329637e-05
LGBM Weighted Tuned,Train,0.006020293626528035
LGBM Weighted Tuned,Train,0.0001269814232187091
LGBM Weighted Tuned,Train,0.0023965951985341844
LGBM Weighted Tuned,Train,0.001641870640631713
LGBM Weighted Tuned,Train,0.0002401321243193341
LGBM Weighted Tuned,Train,0.001025213598986354
LGBM Weighted Tuned,Train,0.07784531943892094
LGBM Weighted Tuned,Train,5.684930156918897e-05
LGBM Weighted Tuned,Train,0.08619383955604096
LGBM Weighted Tuned,Train,3.8895964428293926e-05
LGBM Weighted Tuned,Train,0.00646031439832582
LGBM Weighted Tuned,Train,0.02881993121282971
LGBM Weighted Tuned,Train,0.00021722636572770487
LGBM Weighted Tuned,Train,0.008127927172184324
LGBM Weighted Tuned,Train,0.02795052509333058
LGBM Weighted Tuned,Train,0.00044737401513925894
LGBM Weighted Tuned,Train,0.0021176845666332858
LGBM Weighted Tuned,Train,1.125905156656568e-05
LGBM Weighted Tuned,Train,0.005087731859095355
LGBM Weighted Tuned,Train,1.5162454462617942e-05
LGBM Weighted Tuned,Train,0.9743248958693542
LGBM Weighted Tuned,Train,7.522497597026551e-05
LGBM Weighted Tuned,Train,0.0005184016379913431
LGBM Weighted Tuned,Train,0.01351606497395637
LGBM Weighted Tuned,Train,0.16614598057228824
LGBM Weighted Tuned,Train,1.1065940484798277e-05
LGBM Weighted Tuned,Train,0.03516266947633809
LGBM Weighted Tuned,Train,8.342899389296984e-05
LGBM Weighted Tuned,Train,4.6015683186906474e-05
LGBM Weighted Tuned,Train,0.00023405396823956393
LGBM Weighted Tuned,Train,0.0007001920390261551
LGBM Weighted Tuned,Train,0.00028016497072519934
LGBM Weighted Tuned,Train,0.006921135982475231
LGBM Weighted Tuned,Train,0.9227056254985759
LGBM Weighted Tuned,Train,6.698312998063152e-05
LGBM Weighted Tuned,Train,9.161634169236539e-05
LGBM Weighted Tuned,Train,0.0008014213774472027
LGBM Weighted Tuned,Train,0.008837686018642371
LGBM Weighted Tuned,Train,3.6259298349349206e-05
LGBM Weighted Tuned,Train,0.00743140254398427
LGBM Weighted Tuned,Train,0.9960095926203736
LGBM Weighted Tuned,Train,0.00011612062697700392
LGBM Weighted Tuned,Train,0.045863676245548546
LGBM Weighted Tuned,Train,0.005348956092656661
LGBM Weighted Tuned,Train,0.00019050219816013595
LGBM Weighted Tuned,Train,0.059755744209413174
LGBM Weighted Tuned,Train,0.006152268681821755
LGBM Weighted Tuned,Train,0.002551814645780844
LGBM Weighted Tuned,Train,0.00029313260020258586
LGBM Weighted Tuned,Train,1.5605165792262464e-05
LGBM Weighted Tuned,Train,7.526104209090717e-05
LGBM Weighted Tuned,Train,0.003991961316670704
LGBM Weighted Tuned,Train,0.00023203552364183222
LGBM Weighted Tuned,Train,0.021533786411726173
LGBM Weighted Tuned,Train,9.977926697508881e-05
LGBM Weighted Tuned,Train,0.0007753207844617669
LGBM Weighted Tuned,Train,0.00031931257763067233
LGBM Weighted Tuned,Train,0.000496783555196914
LGBM Weighted Tuned,Train,0.0002880701184881703
LGBM Weighted Tuned,Train,0.04518990117886756
LGBM Weighted Tuned,Train,5.0574761937314214e-05
LGBM Weighted Tuned,Train,0.03886638515755421
LGBM Weighted Tuned,Train,2.8874376744184933e-05
LGBM Weighted Tuned,Train,0.0016211729542597833
LGBM Weighted Tuned,Train,5.239760013873232e-05
LGBM Weighted Tuned,Train,0.00018714869487010283
LGBM Weighted Tuned,Train,4.904407847323889e-05
LGBM Weighted Tuned,Train,0.0004166538878438504
LGBM Weighted Tuned,Train,0.0041783005599473795
LGBM Weighted Tuned,Train,0.004844617674826127
LGBM Weighted Tuned,Train,0.04696800653028843
LGBM Weighted Tuned,Train,0.02709992739831075
LGBM Weighted Tuned,Train,0.004125273367396444
LGBM Weighted Tuned,Train,0.005762323715194127
LGBM Weighted Tuned,Train,0.012403658135168498
LGBM Weighted Tuned,Train,0.00013045423905801368
LGBM Weighted Tuned,Train,0.07586779999985718
LGBM Weighted Tuned,Train,1.368003268715778e-05
LGBM Weighted Tuned,Train,0.01649260034321315
LGBM Weighted Tuned,Train,0.00012613724332608128
LGBM Weighted Tuned,Train,0.0013336624867972017
LGBM Weighted Tuned,Train,0.025612006818830857
LGBM Weighted Tuned,Train,5.600463651809328e-05
LGBM Weighted Tuned,Train,0.01886051006142407
LGBM Weighted Tuned,Train,5.474085861092664e-05
LGBM Weighted Tuned,Train,0.008638281080741547
LGBM Weighted Tuned,Train,0.01325018477067239
LGBM Weighted Tuned,Train,0.06730178897370202
LGBM Weighted Tuned,Train,0.05137933280037921
LGBM Weighted Tuned,Train,0.00013749093823925383
LGBM Weighted Tuned,Train,0.0004736752953863351
LGBM Weighted Tuned,Train,0.001416139900993897
LGBM Weighted Tuned,Train,0.00020932977622284489
LGBM Weighted Tuned,Train,8.289258167433394e-05
LGBM Weighted Tuned,Train,0.008347857661877268
LGBM Weighted Tuned,Train,0.013833110283205012
LGBM Weighted Tuned,Train,0.01887168632167453
LGBM Weighted Tuned,Train,0.001473741177631766
LGBM Weighted Tuned,Train,0.04023498206307278
LGBM Weighted Tuned,Train,0.024811863799249125
LGBM Weighted Tuned,Train,0.0013760587623233946
LGBM Weighted Tuned,Train,0.00025356242268110895
LGBM Weighted Tuned,Train,0.0017160114852796528
LGBM Weighted Tuned,Train,0.005762323715194127
LGBM Weighted Tuned,Train,0.014213524094034874
LGBM Weighted Tuned,Train,0.031660801996607396
LGBM Weighted Tuned,Train,0.0001821158842141527
LGBM Weighted Tuned,Train,0.012733729896739295
LGBM Weighted Tuned,Train,6.17221229599875e-05
LGBM Weighted Tuned,Train,0.00034848245392185307
LGBM Weighted Tuned,Train,0.005947582535925245
LGBM Weighted Tuned,Train,0.02496724983000417
LGBM Weighted Tuned,Train,0.0025805919568527257
LGBM Weighted Tuned,Train,0.001043194303617296
LGBM Weighted Tuned,Train,0.00740688270684894
LGBM Weighted Tuned,Train,0.007716439492051412
LGBM Weighted Tuned,Train,0.0016696555047820145
LGBM Weighted Tuned,Train,0.08201764649253006
LGBM Weighted Tuned,Train,0.008209685539449004
LGBM Weighted Tuned,Train,0.004141962394934474
LGBM Weighted Tuned,Train,0.0004163292280403457
LGBM Weighted Tuned,Train,0.000566798304779721
LGBM Weighted Tuned,Train,0.002908704320054043
LGBM Weighted Tuned,Train,0.019454194149654193
LGBM Weighted Tuned,Train,0.0012723899196370795
LGBM Weighted Tuned,Train,0.00037598432112008175
LGBM Weighted Tuned,Train,0.03303568355996276
LGBM Weighted Tuned,Train,0.015221675800386665
LGBM Weighted Tuned,Train,6.439850112286982e-05
LGBM Weighted Tuned,Train,0.11205920740884345
LGBM Weighted Tuned,Train,0.0059963825804288185
LGBM Weighted Tuned,Train,0.0006314871253269192
LGBM Weighted Tuned,Train,0.0001280269445895883
LGBM Weighted Tuned,Train,0.009638655384342743
LGBM Weighted Tuned,Train,1.700352625446362e-05
LGBM Weighted Tuned,Train,0.00017396522581498113
LGBM Weighted Tuned,Train,0.00012620879487837942
LGBM Weighted Tuned,Train,0.002211204523046224
LGBM Weighted Tuned,Train,0.0038124400155050385
LGBM Weighted Tuned,Train,0.1796683959452829
LGBM Weighted Tuned,Train,0.03845856649639913
LGBM Weighted Tuned,Train,0.0021087123561493435
LGBM Weighted Tuned,Train,5.354670228220749e-05
LGBM Weighted Tuned,Train,8.143948414189009e-05
LGBM Weighted Tuned,Train,0.0003201651441286797
LGBM Weighted Tuned,Train,0.000277628485505102
LGBM Weighted Tuned,Train,0.0594324699125095
LGBM Weighted Tuned,Train,0.03787475967556665
LGBM Weighted Tuned,Train,0.000566798304779721
LGBM Weighted Tuned,Train,0.0004664381836345828
LGBM Weighted Tuned,Train,6.747807502861637e-05
LGBM Weighted Tuned,Train,0.0010995160835985363
LGBM Weighted Tuned,Train,0.8056353466951641
LGBM Weighted Tuned,Train,0.04873277758799868
LGBM Weighted Tuned,Train,0.0012399471094246362
LGBM Weighted Tuned,Train,0.006255435834386968
LGBM Weighted Tuned,Train,0.002123294094072796
LGBM Weighted Tuned,Train,0.00692318029741659
LGBM Weighted Tuned,Train,2.1555131556993397e-05
LGBM Weighted Tuned,Train,0.0005484555274080253
LGBM Weighted Tuned,Train,2.234788348686014e-05
LGBM Weighted Tuned,Train,0.04277240653501279
LGBM Weighted Tuned,Train,1.7065692843183494e-05
LGBM Weighted Tuned,Train,0.003954184596204422
LGBM Weighted Tuned,Train,0.0033246143009255705
LGBM Weighted Tuned,Test,0.00037828087074871764
LGBM Weighted Tuned,Test,0.024445960158351293
LGBM Weighted Tuned,Test,0.014940736419248108
LGBM Weighted Tuned,Test,0.007024853556242002
LGBM Weighted Tuned,Test,0.014253665255562419
LGBM Weighted Tuned,Test,0.10684641372288162
LGBM Weighted Tuned,Test,0.05279573772525988
LGBM Weighted Tuned,Test,0.027518240875127564
LGBM Weighted Tuned,Test,0.0015371751811616738
LGBM Weighted Tuned,Test,0.008917295151416007
LGBM Weighted Tuned,Test,0.0012734793771021634
LGBM Weighted Tuned,Test,0.0016287013877180978
LGBM Weighted Tuned,Test,3.3724357605778524e-05
LGBM Weighted Tuned,Test,0.0004502616678852447
LGBM Weighted Tuned,Test,0.00019981625025645563
LGBM Weighted Tuned,Test,0.00010432669060047218
LGBM Weighted Tuned,Test,0.00017290071623023628
LGBM Weighted Tuned,Test,0.0008276398794628664
LGBM Weighted Tuned,Test,0.8166619745990118
LGBM Weighted Tuned,Test,0.00011655628307839018
LGBM Weighted Tuned,Test,0.009982746438974123
LGBM Weighted Tuned,Test,0.00054296120357573
LGBM Weighted Tuned,Test,0.001252711481554565
LGBM Weighted Tuned,Test,0.0001590688216547855
LGBM Weighted Tuned,Test,0.0019204662386961267
LGBM Weighted Tuned,Test,0.13121547315238638
LGBM Weighted Tuned,Test,0.9806462955833867
LGBM Weighted Tuned,Test,9.087692073938782e-05
LGBM Weighted Tuned,Test,0.17303405082509538
LGBM Weighted Tuned,Test,0.00015287662535286883
LGBM Weighted Tuned,Test,0.4583731504238332
LGBM Weighted Tuned,Test,3.439975544637941e-05
LGBM Weighted Tuned,Test,0.01621602450001449
LGBM Weighted Tuned,Test,0.0025674873284787076
LGBM Weighted Tuned,Test,0.003070336960267369
LGBM Weighted Tuned,Test,0.008086325240277172
LGBM Weighted Tuned,Test,0.0028788388432553235
LGBM Weighted Tuned,Test,0.07977659164491524
LGBM Weighted Tuned,Test,0.001783726668326298
LGBM Weighted Tuned,Test,0.03631276627973044
LGBM Weighted Tuned,Test,0.00021702576179407818
LGBM Weighted Tuned,Test,0.010688213233590121
LGBM Weighted Tuned,Test,0.012982096504548783
LGBM Weighted Tuned,Test,0.00029614385681462897
LGBM Weighted Tuned,Test,0.05449908830077329
LGBM Weighted Tuned,Test,0.004678847235657192
LGBM Weighted Tuned,Test,0.02372469682672347
LGBM Weighted Tuned,Test,0.0005325415006032908
LGBM Weighted Tuned,Test,0.00017987721428773157
LGBM Weighted Tuned,Test,0.000668417018418593
LGBM Weighted Tuned,Test,0.005846154750483743
LGBM Weighted Tuned,Test,0.006695426569197983
LGBM Weighted Tuned,Test,0.003476835750117055
LGBM Weighted Tuned,Test,0.0015966601734956933
LGBM Weighted Tuned,Test,0.10398157533320782
LGBM Weighted Tuned,Test,0.0005600118690749298
LGBM Weighted Tuned,Test,0.0002834028176382272
LGBM Weighted Tuned,Test,0.002325864947208846
LGBM Weighted Tuned,Test,7.38644668500158e-05
LGBM Weighted Tuned,Test,0.008185013401826698
LGBM Weighted Tuned,Test,0.009571311428935395
LGBM Weighted Tuned,Test,0.0001963589747258935
LGBM Weighted Tuned,Test,0.00022870177590671785
LGBM Weighted Tuned,Test,7.829013327965588e-05
LGBM Weighted Tuned,Test,0.00010757699786185746
LGBM Weighted Tuned,Test,0.0013200024256503583
LGBM Weighted Tuned,Test,0.009207404637229192
LGBM Weighted Tuned,Test,0.019624055342734453
LGBM Weighted Tuned,Test,0.026307452308991196
LGBM Weighted Tuned,Test,0.00019871234157498694
LGBM Weighted Tuned,Test,0.001070421951135407
LGBM Weighted Tuned,Test,0.012018478126810835
LGBM Weighted Tuned,Test,0.02560192650509439
LGBM Weighted Tuned,Test,0.052294719953666594
LGBM Weighted Tuned,Test,0.00013418551629428108
LGBM Weighted Tuned,Test,0.000838207777451831
LGBM Weighted Tuned,Test,0.0808192296496327
LGBM Weighted Tuned,Test,0.10695658424179968
LGBM Weighted Tuned,Test,0.0006817839412083863
LGBM Weighted Tuned,Test,0.008670655960444057
LGBM Weighted Tuned,Test,0.00027081526775956294
LGBM Weighted Tuned,Test,0.16405767392283638
LGBM Weighted Tuned,Test,0.004141527287549165
LGBM Weighted Tuned,Test,2.8398949002845713e-05
LGBM Weighted Tuned,Test,0.0006286357794411895
LGBM Weighted Tuned,Test,0.01526048340154055
LGBM Weighted Tuned,Test,0.02830910585971782
LGBM Weighted Tuned,Test,0.016718028581123687
LGBM Weighted Tuned,Test,9.988024530024907e-05
LGBM Weighted Tuned,Test,0.017681636452909297
LGBM Weighted Tuned,Test,0.024375935634193168
LGBM Weighted Tuned,Test,0.00196889028331763
LGBM Weighted Tuned,Test,0.002349555294776304
LGBM Weighted Tuned,Test,0.00014851094112903907
LGBM Weighted Tuned,Test,4.1044472128743356e-05
LGBM Weighted Tuned,Test,2.030330205884333e-05
LGBM Weighted Tuned,Test,0.00022783074385337114
LGBM Weighted Tuned,Test,1.4382052767592981e-05
LGBM Weighted Tuned,Test,0.015442994906741602
LGBM Weighted Tuned,Test,0.007327004789424765
LGBM Weighted Tuned,Test,0.020263154157002743
LGBM Weighted Tuned,Test,0.0006823139431427167
LGBM Weighted Tuned,Test,0.0017693840560613842
LGBM Weighted Tuned,Test,0.04948790316518893
LGBM Weighted Tuned,Test,0.00014813150480502856
LGBM Weighted Tuned,Test,0.00225140422250906
LGBM Weighted Tuned,Test,0.0005297245465695801
LGBM Weighted Tuned,Test,0.0021072741493548307
LGBM Weighted Tuned,Test,0.0001616056961809581
LGBM Weighted Tuned,Test,0.004122005216705923
LGBM Weighted Tuned,Test,0.0006010864897825174
LGBM Weighted Tuned,Test,0.4347519215488816
LGBM Weighted Tuned,Test,0.00019510089735185818
LGBM Weighted Tuned,Test,0.12136242158095052
LGBM Weighted Tuned,Test,0.001697569617797479
LGBM Weighted Tuned,Test,9.877041782267519e-05
LGBM Weighted Tuned,Test,6.781081494920628e-05
LGBM Weighted Tuned,Test,0.0006116177687504915
LGBM Weighted Tuned,Test,0.011536778401084736
LGBM Weighted Tuned,Test,0.03206296855814557
LGBM Weighted Tuned,Test,0.013544988882023629
LGBM Weighted Tuned,Test,0.00017505532796901943
LGBM Weighted Tuned,Test,0.025319166064521833
LGBM Weighted Tuned,Test,5.1285913666142805e-05
LGBM Weighted Tuned,Test,0.00017874697832938444
LGBM Weighted Tuned,Test,0.0011555645161092957
LGBM Weighted Tuned,Test,0.008282315469729776
LGBM Weighted Tuned,Test,0.37102214904020253
LGBM Weighted Tuned,Test,6.218711249738876e-05
LGBM Weighted Tuned,Test,0.0013231525279994516
LGBM Weighted Tuned,Test,4.329610617463957e-05
LGBM Weighted Tuned,Test,0.0002957875939149818
LGBM Weighted Tuned,Test,5.15437849481217e-05
LGBM Weighted Tuned,Test,0.04706778702161946
LGBM Weighted Tuned,Test,0.0008994516141425991
LGBM Weighted Tuned,Test,3.257383094223157e-05
LGBM Weighted Tuned,Test,0.007470706918670207
LGBM Weighted Tuned,Test,0.0794914675238714
LGBM Weighted Tuned,Test,0.0011742708957632336
LGBM Weighted Tuned,Test,0.000322974126710724
LGBM Weighted Tuned,Test,0.000877518371644119
LGBM Weighted Tuned,Test,0.026406570837723378
LGBM Weighted Tuned,Test,0.3884460806318889
LGBM Weighted Tuned,Test,0.0035320226490526793
LGBM Weighted Tuned,Test,0.00630641397783235
LGBM Weighted Tuned,Test,0.005204446182214248
LGBM Weighted Tuned,Test,0.001000369125028306
LGBM Weighted Tuned,Test,3.6107494427111996e-05
LGBM Weighted Tuned,Test,0.010172664136617025
LGBM Weighted Tuned,Test,0.001066305531670318
LGBM Weighted Tuned,Test,6.60929527279405e-05
LGBM Weighted Tuned,Test,0.9960095926203736
LGBM Weighted Tuned,Test,0.00019265503872406558
LGBM Weighted Tuned,Test,0.0008360408620615151
LGBM Weighted Tuned,Test,0.0666605589120076
LGBM Weighted Tuned,Test,0.006249879317446304
LGBM Weighted Tuned,Test,0.00010107585178711075
LGBM Weighted Tuned,Test,0.00017378980032035332
LGBM Weighted Tuned,Test,0.0006513990349480387
LGBM Weighted Tuned,Test,0.006153823967322052
LGBM Weighted Tuned,Test,5.799607095315721e-05
LGBM Weighted Tuned,Test,4.334860940386563e-05
LGBM Weighted Tuned,Test,0.0015497764249829394
LGBM Weighted Tuned,Test,0.0001626513275172087
LGBM Weighted Tuned,Test,0.37664894346135863
LGBM Weighted Tuned,Test,0.48991155216695836
LGBM Weighted Tuned,Test,0.00017180625490499535
LGBM Weighted Tuned,Test,0.004945978588035495
LGBM Weighted Tuned,Test,0.0007426119971378902
LGBM Weighted Tuned,Test,0.002120040566678637
LGBM Weighted Tuned,Test,0.0022673106149699715
LGBM Weighted Tuned,Test,0.002430668937747541
LGBM Weighted Tuned,Test,2.122545756012755e-05
LGBM Weighted Tuned,Test,0.0002891943925147227
LGBM Weighted Tuned,Test,5.652700002492689e-05
LGBM Weighted Tuned,Test,0.06440519155021276
LGBM Weighted Tuned,Test,0.003633305129914529
LGBM Weighted Tuned,Test,1.403926382855963e-05
LGBM Weighted Tuned,Test,0.001747538281969982
LGBM Weighted Tuned,Test,0.000781837194143344
LGBM Weighted Tuned,Test,6.51245789159735e-05
LGBM Weighted Tuned,Test,0.0154427969358817
LGBM Weighted Tuned,Test,2.8646607582797794e-05
LGBM Weighted Tuned,Test,1.5659650918600677e-05
LGBM Weighted Tuned,Test,0.028584552680595902
LGBM Weighted Tuned,Test,0.48616818208336104
LGBM Weighted Tuned,Test,6.346003701833656e-05
LGBM Weighted Tuned,Test,0.013297935276180556
LGBM Weighted Tuned,Test,0.056867576890814675
LGBM Weighted Tuned,Test,0.11624386344225672
LGBM Weighted Tuned,Test,9.258118992771442e-05
LGBM Weighted Tuned,Test,8.951039343295451e-05
LGBM Weighted Tuned,Test,1.7697789808715466e-05
LGBM Weighted Tuned,Test,0.004951957747635761
LGBM Weighted Tuned,Test,0.0014947920603400298
LGBM Weighted Tuned,Test,0.005251873211338386
LGBM Weighted Tuned,Test,0.6008137025046996
LGBM Weighted Tuned,Test,0.0016696555047820145
LGBM Weighted Tuned,Test,4.876072416840513e-05
LGBM Weighted Tuned,Test,0.3932311623871155
LGBM Weighted Tuned,Test,0.000838377269909677
LGBM Weighted Tuned,Test,0.003041094188503106
LGBM Weighted Tuned,Test,0.014355279661557693
LGBM Weighted Tuned,Test,0.0009135566505308461
LGBM Weighted Tuned,Test,0.0005418662570295991
LGBM Weighted Tuned,Test,0.0013035364079536308
LGBM Weighted Tuned,Test,0.0030941087263814137
LGBM Weighted Tuned,Test,0.0060668349667029
LGBM Weighted Tuned,Test,0.0010671237727498813
LGBM Weighted Tuned,Test,0.001178651338808509
LGBM Weighted Tuned,Test,0.0027799512587290396
LGBM Weighted Tuned,Test,0.46970074921953175
LGBM Weighted Tuned,Test,0.04154274295105509
LGBM Weighted Tuned,Test,0.0009078550466618663
LGBM Weighted Tuned,Test,0.02535033071592859
LGBM Weighted Tuned,Test,0.0006834840057208368
LGBM Weighted Tuned,Test,1.6798755811592624e-05
LGBM Weighted Tuned,Test,0.003322854230898688
LGBM Weighted Tuned,Test,0.010936632317672654
LGBM Weighted Tuned,Test,0.000146018011489308
LGBM Weighted Tuned,Test,8.007749164953991e-05
LGBM Weighted Tuned,Test,0.00018386746230996464
LGBM Weighted Tuned,Test,0.003820721825765982
LGBM Weighted Tuned,Test,0.006159562259560236
LGBM Weighted Tuned,Test,0.002406799305145663
LGBM Weighted Tuned,Test,0.11522828074092463
LGBM Weighted Tuned,Test,0.003435958504045989
LGBM Weighted Tuned,Test,0.0444411112312319
LGBM Weighted Tuned,Test,0.0002887278486675531
LGBM Weighted Tuned,Test,0.236761659541037
LGBM Weighted Tuned,Test,0.00017422031936334412
LGBM Weighted Tuned,Test,0.005355277124449725
LGBM Weighted Tuned,Test,0.0008527237213124206
LGBM Weighted Tuned,Test,0.005474685018492731
LGBM Weighted Tuned,Test,0.16602024693287507
LGBM Weighted Tuned,Test,0.02065398242280113
LGBM Weighted Tuned,Test,0.0001386206816872414
LGBM Weighted Tuned,Test,0.012679946949962386
LGBM Weighted Tuned,Test,0.007502731489183264
LGBM Weighted Tuned,Test,0.03720382030883767
LGBM Weighted Tuned,Test,0.07640788540677104
LGBM Weighted Tuned,Test,0.0022023662486287503
LGBM Weighted Tuned,Test,0.008960511894510718
LGBM Weighted Tuned,Test,7.974044011995972e-05
LGBM Weighted Tuned,Test,0.016569890980943938
LGBM Weighted Tuned,Test,8.020397263818209e-05
LGBM Weighted Tuned,Test,0.00041983563173763017
LGBM Weighted Tuned,Test,0.0033085788259294576
