commit,author,date
69164,ripley,Aug-15
69165,hornik,Aug-15
69166,ripley,Aug-15
69167,hornik,Aug-15
69168,ripley,Aug-15
69169,ripley,Aug-15
69170,ripley,Aug-15
69171,ripley,Aug-15
69172,ripley,Aug-15
69173,ripley,Aug-15
69174,ripley,Aug-15
69175,ripley,Aug-15
69176,ripley,Aug-15
69177,ripley,Aug-15
69178,ripley,Aug-15
69179,ripley,Aug-15
69180,pd,Aug-15
69181,ripley,Aug-15
69182,ripley,Aug-15
69183,ripley,Aug-15
69184,ripley,Aug-15
69185,ripley,Aug-15
69186,ripley,Aug-15
69187,ripley,Aug-15
69188,ripley,Aug-15
69189,murrell,Aug-15
69190,murrell,Aug-15
69191,ripley,Aug-15
69192,hornik,Aug-15
69193,hornik,Aug-15
69194,ripley,Aug-15
69195,ripley,Aug-15
69196,ripley,Aug-15
69197,morgan,Aug-15
69198,ripley,Aug-15
69199,murrell,Aug-15
69200,murrell,Aug-15
69201,pd,Aug-15
69202,morgan,Aug-15
69203,ripley,Aug-15
69204,ripley,Aug-15
69205,ripley,Aug-15
69206,ripley,Aug-15
69207,ripley,Aug-15
69208,morgan,Aug-15
69209,ripley,Aug-15
69210,ripley,Aug-15
69211,ripley,Aug-15
69212,ripley,Aug-15
69213,ripley,Aug-15
69214,ripley,Aug-15
69215,ripley,Aug-15
69216,ripley,Aug-15
69217,ripley,Aug-15
69218,ripley,Aug-15
69219,hornik,Aug-15
69220,ripley,Aug-15
69221,ripley,Aug-15
69222,ripley,Aug-15
69223,ripley,Aug-15
69224,ripley,Aug-15
69225,ripley,Aug-15
69226,ripley,Aug-15
69227,ripley,Aug-15
69228,maechler,Aug-15
69229,ripley,Aug-15
69230,ripley,Aug-15
69231,ripley,Aug-15
69232,ripley,Aug-15
69233,ripley,Aug-15
69234,ripley,Aug-15
69235,ripley,Aug-15
69236,ripley,Aug-15
69237,maechler,Aug-15
69238,ripley,Aug-15
69239,ripley,Aug-15
69240,pd,Aug-15
69241,pd,Aug-15
69242,ripley,Aug-15
69243,ripley,Aug-15
69244,ripley,Aug-15
69245,ripley,Aug-15
69246,ripley,Aug-15
69247,maechler,Sep-15
69248,maechler,Sep-15
69249,maechler,Sep-15
69250,maechler,Sep-15
69251,maechler,Sep-15
69252,ripley,Sep-15
69253,ripley,Sep-15
69254,ripley,Sep-15
69255,luke,Sep-15
69256,luke,Sep-15
69257,luke,Sep-15
69258,hornik,Sep-15
69259,luke,Sep-15
69260,pd,Sep-15
69261,pd,Sep-15
69262,ripley,Sep-15
69263,ripley,Sep-15
69264,ripley,Sep-15
69265,hornik,Sep-15
69266,ripley,Sep-15
69267,ripley,Sep-15
69268,ripley,Sep-15
69269,pd,Sep-15
69270,murrell,Sep-15
69271,murrell,Sep-15
69272,ripley,Sep-15
69273,ripley,Sep-15
69274,ripley,Sep-15
69275,ripley,Sep-15
69276,ripley,Sep-15
69277,ripley,Sep-15
69278,ripley,Sep-15
69279,ripley,Sep-15
69280,morgan,Sep-15
69281,hornik,Sep-15
69282,ripley,Sep-15
69283,ripley,Sep-15
69284,morgan,Sep-15
69285,morgan,Sep-15
69286,pd,Sep-15
69287,pd,Sep-15
69288,ripley,Sep-15
69289,ripley,Sep-15
69290,ripley,Sep-15
69291,ripley,Sep-15
69292,ripley,Sep-15
69293,ripley,Sep-15
69294,ripley,Sep-15
69295,ripley,Sep-15
69296,ripley,Sep-15
69297,ripley,Sep-15
69298,ripley,Sep-15
69299,ripley,Sep-15
69300,ripley,Sep-15
69301,pd,Sep-15
69302,ripley,Sep-15
69303,ripley,Sep-15
69304,ripley,Sep-15
69305,ripley,Sep-15
69306,ripley,Sep-15
69307,ripley,Sep-15
69308,ripley,Sep-15
69309,ripley,Sep-15
69310,ripley,Sep-15
69311,ripley,Sep-15
69312,ripley,Sep-15
69313,murrell,Sep-15
69314,murrell,Sep-15
69315,pd,Sep-15
69316,ripley,Sep-15
69317,ripley,Sep-15
69318,ripley,Sep-15
69319,ripley,Sep-15
69320,ripley,Sep-15
69321,ripley,Sep-15
69322,maechler,Sep-15
69323,maechler,Sep-15
69324,ripley,Sep-15
69325,ripley,Sep-15
69326,luke,Sep-15
69327,murrell,Sep-15
69328,murrell,Sep-15
69329,ripley,Sep-15
69330,murrell,Sep-15
69331,pd,Sep-15
69332,murrell,Sep-15
69333,murrell,Sep-15
69334,ripley,Sep-15
69335,ripley,Sep-15
69336,ripley,Sep-15
69337,ripley,Sep-15
69338,ripley,Sep-15
69339,luke,Sep-15
69340,hornik,Sep-15
69341,murrell,Sep-15
69342,murrell,Sep-15
69343,ripley,Sep-15
69344,ripley,Sep-15
69345,ripley,Sep-15
69346,ripley,Sep-15
69347,hornik,Sep-15
69348,ripley,Sep-15
69349,maechler,Sep-15
69350,maechler,Sep-15
69351,maechler,Sep-15
69352,maechler,Sep-15
69353,maechler,Sep-15
69354,maechler,Sep-15
69355,maechler,Sep-15
69356,maechler,Sep-15
69357,maechler,Sep-15
69358,maechler,Sep-15
69359,maechler,Sep-15
69360,ripley,Sep-15
69361,maechler,Sep-15
69362,maechler,Sep-15
69363,hornik,Sep-15
69364,ripley,Sep-15
69365,maechler,Sep-15
69366,ripley,Sep-15
69367,ripley,Sep-15
69368,ripley,Sep-15
69369,maechler,Sep-15
69370,maechler,Sep-15
69371,maechler,Sep-15
69372,maechler,Sep-15
69373,ripley,Sep-15
69374,ripley,Sep-15
69375,ripley,Sep-15
69376,ripley,Sep-15
69377,ripley,Sep-15
69378,ripley,Sep-15
69379,ripley,Sep-15
69380,pd,Sep-15
69381,morgan,Sep-15
69382,maechler,Sep-15
69383,maechler,Sep-15
69384,maechler,Sep-15
69385,luke,Sep-15
69386,luke,Sep-15
69387,luke,Sep-15
69388,luke,Sep-15
69389,luke,Sep-15
69390,maechler,Sep-15
69391,maechler,Sep-15
69392,hornik,Sep-15
69393,maechler,Sep-15
69394,maechler,Sep-15
69395,murdoch,Sep-15
69396,murdoch,Sep-15
69397,hornik,Sep-15
69398,murdoch,Sep-15
69399,hornik,Sep-15
69400,hornik,Sep-15
69401,hornik,Sep-15
69402,pd,Sep-15
69403,maechler,Sep-15
69404,maechler,Sep-15
69405,maechler,Sep-15
69406,ripley,Sep-15
69407,ripley,Sep-15
69408,ripley,Sep-15
69409,ripley,Sep-15
69410,maechler,Sep-15
69411,murdoch,Sep-15
69412,murdoch,Sep-15
69413,murdoch,Sep-15
69414,murdoch,Sep-15
69415,murdoch,Sep-15
69416,murdoch,Sep-15
69417,murdoch,Sep-15
69418,maechler,Sep-15
69419,maechler,Sep-15
69420,urbaneks,Sep-15
69421,urbaneks,Sep-15
69422,maechler,Sep-15
69423,maechler,Sep-15
69424,ripley,Sep-15
69425,ripley,Sep-15
69426,ripley,Sep-15
69427,ripley,Sep-15
69428,ripley,Sep-15
69429,ripley,Sep-15
69430,ripley,Sep-15
69431,ripley,Sep-15
69432,ripley,Sep-15
69433,ripley,Sep-15
69434,lawrence,Sep-15
69435,lawrence,Sep-15
69436,hornik,Sep-15
69437,hornik,Sep-15
69438,ripley,Sep-15
69439,lawrence,Sep-15
69440,ripley,Sep-15
69441,ripley,Sep-15
69442,murrell,Sep-15
69443,lawrence,Sep-15
69444,ripley,Oct-15
69445,ripley,Oct-15
69446,ripley,Oct-15
69447,ripley,Oct-15
69448,lawrence,Oct-15
69449,murdoch,Oct-15
69450,murdoch,Oct-15
69451,ripley,Oct-15
69452,ripley,Oct-15
69453,ripley,Oct-15
69454,ripley,Oct-15
69455,ripley,Oct-15
69456,ripley,Oct-15
69457,ripley,Oct-15
69458,ripley,Oct-15
69459,ripley,Oct-15
69460,ripley,Oct-15
69461,ripley,Oct-15
69462,ripley,Oct-15
69463,ripley,Oct-15
69464,maechler,Oct-15
69465,maechler,Oct-15
69466,ripley,Oct-15
69467,ripley,Oct-15
69468,ripley,Oct-15
69469,ripley,Oct-15
69470,ripley,Oct-15
69471,ripley,Oct-15
69472,ripley,Oct-15
69473,ripley,Oct-15
69474,ripley,Oct-15
69475,ripley,Oct-15
69476,ripley,Oct-15
69477,ripley,Oct-15
69478,ripley,Oct-15
69479,maechler,Oct-15
69480,ripley,Oct-15
69481,ripley,Oct-15
69482,ripley,Oct-15
69483,ripley,Oct-15
69484,ripley,Oct-15
69485,ripley,Oct-15
69486,hornik,Oct-15
69487,hornik,Oct-15
69488,ripley,Oct-15
69489,ripley,Oct-15
69490,ripley,Oct-15
69491,ripley,Oct-15
69492,ripley,Oct-15
69493,ripley,Oct-15
69494,maechler,Oct-15
69495,maechler,Oct-15
69496,maechler,Oct-15
69497,ripley,Oct-15
69498,ripley,Oct-15
69499,ripley,Oct-15
69500,ripley,Oct-15
69501,ripley,Oct-15
69502,ripley,Oct-15
69503,ripley,Oct-15
69504,hornik,Oct-15
69505,hornik,Oct-15
69506,hornik,Oct-15
69507,hornik,Oct-15
69508,hornik,Oct-15
69509,hornik,Oct-15
69510,maechler,Oct-15
69511,luke,Oct-15
69512,maechler,Oct-15
69513,hornik,Oct-15
69514,pd,Oct-15
69515,hornik,Oct-15
69516,maechler,Oct-15
69517,maechler,Oct-15
69518,maechler,Oct-15
69519,luke,Oct-15
69520,ripley,Oct-15
69521,ripley,Oct-15
69522,ripley,Oct-15
69523,ripley,Oct-15
69524,ripley,Oct-15
69525,ripley,Oct-15
69526,hornik,Oct-15
69527,hornik,Oct-15
69528,hornik,Oct-15
69529,maechler,Oct-15
69530,pd,Oct-15
69531,pd,Oct-15
69532,hornik,Oct-15
69533,ripley,Oct-15
69534,ripley,Oct-15
69535,ripley,Oct-15
69536,hornik,Oct-15
69537,pd,Oct-15
69538,ripley,Oct-15
69539,ripley,Oct-15
69540,maechler,Oct-15
69541,maechler,Oct-15
69542,maechler,Oct-15
69543,maechler,Oct-15
69544,ripley,Oct-15
69545,ripley,Oct-15
69546,luke,Oct-15
69547,maechler,Oct-15
69548,maechler,Oct-15
69549,maechler,Oct-15
69550,hornik,Oct-15
69551,morgan,Oct-15
69552,murrell,Oct-15
69553,murdoch,Oct-15
69554,murdoch,Oct-15
69555,murdoch,Oct-15
69556,murdoch,Oct-15
69557,maechler,Oct-15
69558,hornik,Oct-15
69559,hornik,Oct-15
69560,hornik,Oct-15
69561,murdoch,Oct-15
69562,murdoch,Oct-15
69563,hornik,Oct-15
69564,hornik,Oct-15
69565,hornik,Oct-15
69566,hornik,Oct-15
69567,hornik,Oct-15
69568,hornik,Oct-15
69569,hornik,Oct-15
69570,murdoch,Oct-15
69571,murdoch,Oct-15
69572,maechler,Oct-15
69573,maechler,Oct-15
69574,murdoch,Oct-15
69575,murdoch,Oct-15
69576,maechler,Oct-15
69577,murdoch,Oct-15
69578,murdoch,Oct-15
69579,maechler,Oct-15
69580,maechler,Oct-15
69581,maechler,Oct-15
69582,maechler,Oct-15
69583,maechler,Oct-15
69584,maechler,Oct-15
69585,maechler,Oct-15
69586,maechler,Oct-15
69587,maechler,Oct-15
69588,maechler,Oct-15
69589,maechler,Nov-15
69590,maechler,Nov-15
69591,maechler,Nov-15
69592,maechler,Nov-15
69593,maechler,Nov-15
69594,maechler,Nov-15
69595,murrell,Nov-15
69596,maechler,Nov-15
69597,hornik,Nov-15
69598,ripley,Nov-15
69599,ripley,Nov-15
69600,plummer,Nov-15
69601,hornik,Nov-15
69602,hornik,Nov-15
69603,hornik,Nov-15
69604,maechler,Nov-15
69605,ripley,Nov-15
69606,ripley,Nov-15
69607,maechler,Nov-15
69608,hornik,Nov-15
69609,hornik,Nov-15
69610,hornik,Nov-15
69611,hornik,Nov-15
69612,hornik,Nov-15
69613,morgan,Nov-15
69614,maechler,Nov-15
69615,hornik,Nov-15
69616,maechler,Nov-15
69617,hornik,Nov-15
69618,ripley,Nov-15
69619,ripley,Nov-15
69620,ripley,Nov-15
69621,ripley,Nov-15
69622,ripley,Nov-15
69623,ripley,Nov-15
69624,hornik,Nov-15
69625,luke,Nov-15
69626,ripley,Nov-15
69627,ripley,Nov-15
69628,ripley,Nov-15
69629,maechler,Nov-15
69630,maechler,Nov-15
69631,ripley,Nov-15
69632,ripley,Nov-15
69633,maechler,Nov-15
69634,maechler,Nov-15
69635,maechler,Nov-15
69636,lawrence,Nov-15
69637,ripley,Nov-15
69638,ripley,Nov-15
69639,lawrence,Nov-15
69640,lawrence,Nov-15
69641,lawrence,Nov-15
69642,maechler,Nov-15
69643,maechler,Nov-15
69644,ripley,Nov-15
69645,maechler,Nov-15
69646,maechler,Nov-15
69647,ripley,Nov-15
69648,ripley,Nov-15
69649,ripley,Nov-15
69650,hornik,Nov-15
69651,lawrence,Nov-15
69652,ripley,Nov-15
69653,maechler,Nov-15
69654,maechler,Nov-15
69655,maechler,Nov-15
69656,maechler,Nov-15
69657,maechler,Nov-15
69658,maechler,Nov-15
69659,ripley,Nov-15
69660,ripley,Nov-15
69661,ripley,Nov-15
69662,ripley,Nov-15
69663,ripley,Nov-15
69664,pd,Nov-15
69665,ripley,Nov-15
69666,ripley,Nov-15
69667,ripley,Nov-15
69668,ripley,Nov-15
69669,ripley,Nov-15
69670,ripley,Nov-15
69671,maechler,Nov-15
69672,maechler,Nov-15
69673,maechler,Nov-15
69674,maechler,Nov-15
69675,ripley,Nov-15
69676,ripley,Nov-15
69677,ripley,Nov-15
69678,hornik,Nov-15
69679,ripley,Nov-15
69680,ripley,Nov-15
69681,hornik,Nov-15
69682,hornik,Nov-15
69683,ripley,Nov-15
69684,ripley,Nov-15
69685,ripley,Nov-15
69686,hornik,Nov-15
69687,maechler,Nov-15
69688,maechler,Nov-15
69689,ripley,Nov-15
69690,ripley,Nov-15
69691,ripley,Nov-15
69692,ripley,Nov-15
69693,ripley,Nov-15
69694,ripley,Nov-15
69695,ripley,Nov-15
69696,pd,Nov-15
69697,pd,Nov-15
69698,ripley,Nov-15
69699,ripley,Nov-15
69700,ripley,Nov-15
69701,ripley,Nov-15
69702,ripley,Nov-15
69703,ripley,Nov-15
69704,ripley,Nov-15
69705,ripley,Nov-15
69706,ripley,Nov-15
69707,ripley,Nov-15
69708,hornik,Nov-15
69709,hornik,Nov-15
69710,hornik,Nov-15
69711,murdoch,Nov-15
69712,murdoch,Nov-15
69713,pd,Nov-15
69714,hornik,Nov-15
69715,ripley,Nov-15
69716,ripley,Nov-15
69717,pd,Nov-15
69718,luke,Dec-15
69719,pd,Dec-15
69720,ripley,Dec-15
69721,ripley,Dec-15
69722,ripley,Dec-15
69723,ripley,Dec-15
69724,ripley,Dec-15
69725,ripley,Dec-15
69726,ripley,Dec-15
69727,ripley,Dec-15
69728,ripley,Dec-15
69729,ripley,Dec-15
69730,ripley,Dec-15
69731,ripley,Dec-15
69732,pd,Dec-15
69733,hornik,Dec-15
69734,hornik,Dec-15
69735,hornik,Dec-15
69736,maechler,Dec-15
69737,maechler,Dec-15
69738,hornik,Dec-15
69739,ripley,Dec-15
69740,ripley,Dec-15
69741,ripley,Dec-15
69742,ripley,Dec-15
69743,pd,Dec-15
69744,hornik,Dec-15
69745,ripley,Dec-15
69746,ripley,Dec-15
69747,lawrence,Dec-15
69748,lawrence,Dec-15
69749,ripley,Dec-15
69750,ripley,Dec-15
69751,lawrence,Dec-15
69752,pd,Dec-15
69753,pd,Dec-15
69754,pd,Dec-15
69755,lawrence,Dec-15
69756,maechler,Dec-15
69757,maechler,Dec-15
69758,ripley,Dec-15
69759,ripley,Dec-15
69760,pd,Dec-15
69761,lawrence,Dec-15
69762,murdoch,Dec-15
69763,murdoch,Dec-15
69764,ripley,Dec-15
69765,ripley,Dec-15
69766,murdoch,Dec-15
69767,murdoch,Dec-15
69768,murdoch,Dec-15
69769,murdoch,Dec-15
69770,murdoch,Dec-15
69771,murdoch,Dec-15
69772,murdoch,Dec-15
69773,hornik,Dec-15
69774,murdoch,Dec-15
69775,murdoch,Dec-15
69776,hornik,Dec-15
69777,hornik,Dec-15
69778,ripley,Dec-15
69779,ripley,Dec-15
69780,ripley,Dec-15
69781,hornik,Dec-15
69782,murdoch,Dec-15
69783,ripley,Dec-15
69784,ripley,Dec-15
69785,maechler,Dec-15
69786,maechler,Dec-15
69787,maechler,Dec-15
69788,maechler,Dec-15
69789,hornik,Dec-15
69790,hornik,Dec-15
69791,murdoch,Dec-15
69792,ripley,Dec-15
69793,ripley,Dec-15
69794,ripley,Dec-15
69795,maechler,Dec-15
69796,maechler,Dec-15
69797,maechler,Dec-15
69798,maechler,Dec-15
69799,maechler,Dec-15
69800,ripley,Dec-15
69801,maechler,Dec-15
69802,ripley,Dec-15
69803,hornik,Dec-15
69804,ripley,Dec-15
69805,maechler,Dec-15
69806,murdoch,Dec-15
69807,murdoch,Dec-15
69808,murdoch,Dec-15
69809,murrell,Dec-15
69810,murdoch,Dec-15
69811,murdoch,Dec-15
69812,maechler,Dec-15
69813,maechler,Dec-15
69814,maechler,Dec-15
69815,ripley,Dec-15
69816,ripley,Dec-15
69817,ripley,Dec-15
69818,ripley,Dec-15
69819,ripley,Dec-15
69820,ripley,Dec-15
69821,murdoch,Dec-15
69822,murdoch,Dec-15
69823,ripley,Dec-15
69824,ripley,Dec-15
69825,ripley,Dec-15
69826,ripley,Dec-15
69827,murdoch,Dec-15
69828,ripley,Dec-15
69829,ripley,Jan-16
69830,ripley,Jan-16
69831,ripley,Jan-16
69832,ripley,Jan-16
69833,maechler,Jan-16
69834,murdoch,Jan-16
69835,murdoch,Jan-16
69836,maechler,Jan-16
69837,maechler,Jan-16
69838,ripley,Jan-16
69839,ripley,Jan-16
69840,ripley,Jan-16
69841,ripley,Jan-16
69842,ripley,Jan-16
69843,ripley,Jan-16
69844,murdoch,Jan-16
69845,ripley,Jan-16
69846,ripley,Jan-16
69847,maechler,Jan-16
69848,ripley,Jan-16
69849,ripley,Jan-16
69850,hornik,Jan-16
69851,hornik,Jan-16
69852,ripley,Jan-16
69853,ripley,Jan-16
69854,ripley,Jan-16
69855,ripley,Jan-16
69856,ripley,Jan-16
69857,maechler,Jan-16
69858,murdoch,Jan-16
69859,murdoch,Jan-16
69860,ripley,Jan-16
69861,maechler,Jan-16
69862,maechler,Jan-16
69863,ripley,Jan-16
69864,ripley,Jan-16
69865,ripley,Jan-16
69866,murdoch,Jan-16
69867,ripley,Jan-16
69868,ripley,Jan-16
69869,maechler,Jan-16
69870,luke,Jan-16
69871,lawrence,Jan-16
69872,lawrence,Jan-16
69873,pd,Jan-16
69874,lawrence,Jan-16
69875,pd,Jan-16
69876,murdoch,Jan-16
69877,murdoch,Jan-16
69878,maechler,Jan-16
69879,maechler,Jan-16
69880,maechler,Jan-16
69881,luke,Jan-16
69882,lawrence,Jan-16
69883,ripley,Jan-16
69884,ripley,Jan-16
69885,ripley,Jan-16
69886,ripley,Jan-16
69887,ripley,Jan-16
69888,ripley,Jan-16
69889,ripley,Jan-16
69890,pd,Jan-16
69891,ripley,Jan-16
69892,maechler,Jan-16
69893,ripley,Jan-16
69894,lawrence,Jan-16
69895,maechler,Jan-16
69896,maechler,Jan-16
69897,murdoch,Jan-16
69898,pd,Jan-16
69899,murdoch,Jan-16
69900,murdoch,Jan-16
69901,ripley,Jan-16
69902,lawrence,Jan-16
69903,maechler,Jan-16
69904,ripley,Jan-16
69905,ripley,Jan-16
69906,maechler,Jan-16
69907,morgan,Jan-16
69908,morgan,Jan-16
69909,morgan,Jan-16
69910,maechler,Jan-16
69911,morgan,Jan-16
69912,maechler,Jan-16
69913,maechler,Jan-16
69914,maechler,Jan-16
69915,maechler,Jan-16
69916,ripley,Jan-16
69917,ripley,Jan-16
69918,morgan,Jan-16
69919,hornik,Jan-16
69920,ripley,Jan-16
69921,maechler,Jan-16
69922,ripley,Jan-16
69923,ripley,Jan-16
69924,ripley,Jan-16
69925,maechler,Jan-16
69926,ripley,Jan-16
69927,luke,Jan-16
69928,luke,Jan-16
69929,ripley,Jan-16
69930,ripley,Jan-16
69931,ripley,Jan-16
69932,luke,Jan-16
69933,luke,Jan-16
69934,luke,Jan-16
69935,luke,Jan-16
69936,maechler,Jan-16
69937,ripley,Jan-16
69938,hornik,Jan-16
69939,ripley,Jan-16
69940,luke,Jan-16
69941,hornik,Jan-16
69942,maechler,Jan-16
69943,luke,Jan-16
69944,luke,Jan-16
69945,luke,Jan-16
69946,maechler,Jan-16
69947,ripley,Jan-16
69948,murdoch,Jan-16
69949,hornik,Jan-16
69950,hornik,Jan-16
69951,maechler,Jan-16
69952,maechler,Jan-16
69953,luke,Jan-16
69954,luke,Jan-16
69955,luke,Jan-16
69956,maechler,Jan-16
69957,hornik,Jan-16
69958,lawrence,Jan-16
69959,morgan,Jan-16
69960,lawrence,Jan-16
69961,maechler,Jan-16
69962,maechler,Jan-16
69963,luke,Jan-16
69964,luke,Jan-16
69965,ripley,Jan-16
69966,ripley,Jan-16
69967,ripley,Jan-16
69968,maechler,Jan-16
69969,ripley,Jan-16
69970,ripley,Jan-16
69971,ripley,Jan-16
69972,ripley,Jan-16
69973,ripley,Jan-16
69974,ripley,Jan-16
69975,ripley,Jan-16
69976,ripley,Jan-16
69977,ripley,Jan-16
69978,luke,Jan-16
69979,luke,Jan-16
69980,luke,Jan-16
69981,luke,Jan-16
69982,ripley,Jan-16
69983,ripley,Jan-16
69984,ripley,Jan-16
69985,ripley,Jan-16
69986,ripley,Jan-16
69987,ripley,Jan-16
69988,ripley,Jan-16
69989,ripley,Jan-16
69990,ripley,Jan-16
69991,ripley,Jan-16
69992,ripley,Jan-16
69993,morgan,Jan-16
69994,ripley,Jan-16
69995,ripley,Jan-16
69996,ripley,Jan-16
69997,hornik,Jan-16
69998,ripley,Jan-16
69999,ripley,Jan-16
70000,ripley,Jan-16
70001,hornik,Jan-16
70002,ripley,Jan-16
70003,lawrence,Jan-16
70004,lawrence,Jan-16
70005,lawrence,Jan-16
70006,ripley,Jan-16
70007,ripley,Jan-16
70008,ripley,Jan-16
70009,ripley,Jan-16
70010,ripley,Jan-16
70011,ripley,Jan-16
70012,ripley,Jan-16
70013,ripley,Jan-16
70014,ripley,Jan-16
70015,ripley,Jan-16
70016,ripley,Jan-16
70017,maechler,Jan-16
70018,ripley,Jan-16
70019,ripley,Jan-16
70020,maechler,Jan-16
70021,luke,Jan-16
70022,lawrence,Jan-16
70023,lawrence,Jan-16
70024,ripley,Jan-16
70025,ripley,Jan-16
70026,ripley,Jan-16
70027,morgan,Jan-16
70028,morgan,Jan-16
70029,ripley,Jan-16
70030,ripley,Jan-16
70031,ripley,Jan-16
70032,ripley,Jan-16
70033,ripley,Jan-16
70034,ripley,Jan-16
70035,maechler,Jan-16
70036,maechler,Jan-16
70037,luke,Jan-16
70038,lawrence,Jan-16
70039,pd,Jan-16
70040,hornik,Jan-16
70041,ripley,Jan-16
70042,ripley,Jan-16
70043,murdoch,Jan-16
70044,murdoch,Jan-16
70045,ripley,Jan-16
70046,ripley,Jan-16
70047,ripley,Jan-16
70048,maechler,Jan-16
70049,maechler,Jan-16
70050,ripley,Jan-16
70051,maechler,Jan-16
70052,maechler,Jan-16
70053,ripley,Jan-16
70054,murdoch,Jan-16
70055,murdoch,Jan-16
70056,maechler,Feb-16
70057,maechler,Feb-16
70058,ripley,Feb-16
70059,ripley,Feb-16
70060,ripley,Feb-16
70061,ripley,Feb-16
70062,ripley,Feb-16
70063,ripley,Feb-16
70064,hornik,Feb-16
70065,hornik,Feb-16
70066,maechler,Feb-16
70067,maechler,Feb-16
70068,pd,Feb-16
70069,pd,Feb-16
70070,maechler,Feb-16
70071,maechler,Feb-16
70072,hornik,Feb-16
70073,morgan,Feb-16
70074,ripley,Feb-16
70075,ripley,Feb-16
70076,maechler,Feb-16
70077,maechler,Feb-16
70078,ripley,Feb-16
70079,luke,Feb-16
70080,murrell,Feb-16
70081,maechler,Feb-16
70082,murdoch,Feb-16
70083,maechler,Feb-16
70084,ligges,Feb-16
70085,ligges,Feb-16
70086,murdoch,Feb-16
70087,ripley,Feb-16
70088,ripley,Feb-16
70089,ripley,Feb-16
70090,ripley,Feb-16
70091,ripley,Feb-16
70092,ripley,Feb-16
70093,ripley,Feb-16
70094,ripley,Feb-16
70095,ripley,Feb-16
70096,ripley,Feb-16
70097,ripley,Feb-16
70098,ripley,Feb-16
70099,ripley,Feb-16
70100,ripley,Feb-16
70101,ripley,Feb-16
70102,ripley,Feb-16
70103,ripley,Feb-16
70104,ripley,Feb-16
70105,murdoch,Feb-16
70106,pd,Feb-16
70107,pd,Feb-16
70108,ripley,Feb-16
70109,ripley,Feb-16
70110,murdoch,Feb-16
70111,hornik,Feb-16
70112,ripley,Feb-16
70113,ripley,Feb-16
70114,ripley,Feb-16
70115,ripley,Feb-16
70116,murdoch,Feb-16
70117,murdoch,Feb-16
70118,ripley,Feb-16
70119,murdoch,Feb-16
70120,hornik,Feb-16
70121,maechler,Feb-16
70122,maechler,Feb-16
70123,ripley,Feb-16
70124,ripley,Feb-16
70125,maechler,Feb-16
70126,maechler,Feb-16
70127,maechler,Feb-16
70128,ripley,Feb-16
70129,murdoch,Feb-16
70130,maechler,Feb-16
70131,maechler,Feb-16
70132,maechler,Feb-16
70133,maechler,Feb-16
70134,maechler,Feb-16
70135,maechler,Feb-16
70136,maechler,Feb-16
70137,plummer,Feb-16
70138,plummer,Feb-16
70139,maechler,Feb-16
70140,pd,Feb-16
70141,pd,Feb-16
70142,maechler,Feb-16
70143,maechler,Feb-16
70144,maechler,Feb-16
70145,maechler,Feb-16
70146,hornik,Feb-16
70147,murdoch,Feb-16
70148,murdoch,Feb-16
70149,pd,Feb-16
70150,murdoch,Feb-16
70151,maechler,Feb-16
70152,maechler,Feb-16
70153,murdoch,Feb-16
70154,jmc,Feb-16
70155,jmc,Feb-16
70156,maechler,Feb-16
70157,ripley,Feb-16
70158,jmc,Feb-16
70159,jmc,Feb-16
70160,pd,Feb-16
70161,ripley,Feb-16
70162,ripley,Feb-16
70163,ripley,Feb-16
70164,ripley,Feb-16
70165,ripley,Feb-16
70166,hornik,Feb-16
70167,hornik,Feb-16
70168,murdoch,Feb-16
70169,murdoch,Feb-16
70170,murdoch,Feb-16
70171,ripley,Feb-16
70172,ripley,Feb-16
70173,ripley,Feb-16
70174,hornik,Feb-16
70175,murdoch,Feb-16
70176,hornik,Feb-16
70177,hornik,Feb-16
70178,ripley,Feb-16
70179,ripley,Feb-16
70180,plummer,Feb-16
70181,plummer,Feb-16
70182,ripley,Feb-16
70183,hornik,Feb-16
70184,jmc,Feb-16
70185,jmc,Feb-16
70186,maechler,Feb-16
70187,hornik,Feb-16
70188,hornik,Feb-16
70189,pd,Feb-16
70190,maechler,Feb-16
70191,maechler,Feb-16
70192,maechler,Feb-16
70193,ripley,Feb-16
70194,ripley,Feb-16
70195,hornik,Feb-16
70196,hornik,Feb-16
70197,ripley,Feb-16
70198,ripley,Feb-16
70199,ripley,Feb-16
70200,ripley,Feb-16
70201,ripley,Feb-16
70202,ripley,Feb-16
70203,ripley,Feb-16
70204,ripley,Feb-16
70205,ripley,Feb-16
70206,ripley,Feb-16
70207,maechler,Feb-16
70208,lawrence,Feb-16
70209,ripley,Feb-16
70210,ripley,Feb-16
70211,ripley,Feb-16
70212,ripley,Feb-16
70213,ripley,Feb-16
70214,ripley,Feb-16
70215,ripley,Feb-16
70216,ripley,Feb-16
70217,ripley,Feb-16
70218,hornik,Feb-16
70219,lawrence,Feb-16
70220,lawrence,Feb-16
70221,lawrence,Feb-16
70222,lawrence,Feb-16
70223,ripley,Feb-16
70224,ripley,Feb-16
70225,ripley,Feb-16
70226,ligges,Feb-16
70227,ligges,Feb-16
70228,murdoch,Feb-16
70229,hornik,Feb-16
70230,hornik,Feb-16
70231,hornik,Feb-16
70232,hornik,Feb-16
70233,maechler,Feb-16
70234,maechler,Feb-16
70235,ripley,Feb-16
70236,pd,Feb-16
